Device: tv, Data: {'device_id': 101, 'playback': 'Netflix', 'status': 'on', 'energy_consumption': 1.03, 'minutes_used': 120, 'timestamp': '2025-01-01 00:00:00'}
Device: light, Data: {'device_id': 502, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 12, 'timestamp': datetime.datetime(2026, 3, 10, 21, 46, 30)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 47, 'timestamp': datetime.datetime(2026, 3, 10, 21, 48, 40)}
Device: light, Data: {'device_id': 501, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 50, 'timestamp': datetime.datetime(2026, 3, 10, 21, 52)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 22, 'timestamp': datetime.datetime(2026, 3, 10, 21, 54, 40)}
Device: light, Data: {'device_id': 402, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 13, 'timestamp': datetime.datetime(2026, 3, 10, 21, 56)}
Device: light, Data: {'device_id': 303, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 50, 'timestamp': datetime.datetime(2026, 3, 10, 21, 59, 51)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 23, 'timestamp': datetime.datetime(2026, 3, 10, 22, 0, 31)}
Device: light, Data: {'device_id': 203, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 39, 'timestamp': datetime.datetime(2026, 3, 10, 22, 1, 41)}
Device: light, Data: {'device_id': 501, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 24, 'timestamp': datetime.datetime(2026, 3, 10, 22, 2, 51)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 40, 'timestamp': datetime.datetime(2026, 3, 10, 22, 3, 31)}
Device: light, Data: {'device_id': 203, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 60, 'timestamp': datetime.datetime(2026, 3, 10, 22, 3, 51)}
Device: light, Data: {'device_id': 502, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 42, 'timestamp': datetime.datetime(2026, 3, 10, 22, 6, 1)}
Device: light, Data: {'device_id': 402, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 33, 'timestamp': datetime.datetime(2026, 3, 10, 22, 7, 1)}
Device: light, Data: {'device_id': 501, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 26, 'timestamp': datetime.datetime(2026, 3, 10, 22, 7, 11)}
Device: light, Data: {'device_id': 303, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 43, 'timestamp': datetime.datetime(2026, 3, 10, 22, 11, 51)}
Device: light, Data: {'device_id': 203, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 35, 'timestamp': datetime.datetime(2026, 3, 10, 22, 12, 21)}
Device: light, Data: {'device_id': 402, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 36, 'timestamp': datetime.datetime(2026, 3, 10, 22, 12, 41)}
Device: light, Data: {'device_id': 203, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 60, 'timestamp': datetime.datetime(2026, 3, 10, 22, 12, 51)}
Device: light, Data: {'device_id': 502, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 36, 'timestamp': datetime.datetime(2026, 3, 10, 22, 14, 11)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 53, 'timestamp': datetime.datetime(2026, 3, 10, 22, 16, 11)}
Device: light, Data: {'device_id': 501, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 53, 'timestamp': datetime.datetime(2026, 3, 10, 22, 16, 51)}
Device: light, Data: {'device_id': 501, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 25, 'timestamp': datetime.datetime(2026, 3, 10, 22, 17, 41)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 22, 'timestamp': datetime.datetime(2026, 3, 10, 22, 17, 51)}
Device: light, Data: {'device_id': 502, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 11, 'timestamp': datetime.datetime(2026, 3, 10, 22, 18, 21)}
Device: light, Data: {'device_id': 303, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 43, 'timestamp': datetime.datetime(2026, 3, 10, 22, 20, 22)}
Device: light, Data: {'device_id': 203, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 17, 'timestamp': datetime.datetime(2026, 3, 10, 22, 20, 32)}
Device: light, Data: {'device_id': 402, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 35, 'timestamp': datetime.datetime(2026, 3, 10, 22, 20, 42)}
Device: light, Data: {'device_id': 502, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 59, 'timestamp': datetime.datetime(2026, 3, 10, 22, 21, 2)}
Device: light, Data: {'device_id': 501, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 60, 'timestamp': datetime.datetime(2026, 3, 10, 22, 21, 32)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 20, 'timestamp': datetime.datetime(2026, 3, 10, 22, 25, 22)}
Device: light, Data: {'device_id': 203, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 53, 'timestamp': datetime.datetime(2026, 3, 10, 22, 27, 42)}
Device: light, Data: {'device_id': 303, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 15, 'timestamp': datetime.datetime(2026, 3, 10, 22, 28, 32)}
Device: light, Data: {'device_id': 501, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 28, 'timestamp': datetime.datetime(2026, 3, 10, 22, 31, 22)}
Device: light, Data: {'device_id': 203, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 30, 'timestamp': datetime.datetime(2026, 3, 10, 22, 38, 18)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 19, 'timestamp': datetime.datetime(2026, 3, 10, 22, 53, 57)}
Device: light, Data: {'device_id': 502, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 45, 'timestamp': datetime.datetime(2026, 3, 10, 22, 54, 7)}
Device: light, Data: {'device_id': 203, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 18, 'timestamp': datetime.datetime(2026, 3, 10, 22, 54, 57)}
Device: light, Data: {'device_id': 203, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 35, 'timestamp': datetime.datetime(2026, 3, 10, 22, 55, 37)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 16, 'timestamp': datetime.datetime(2026, 3, 10, 22, 56, 7)}
Device: light, Data: {'device_id': 303, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 45, 'timestamp': datetime.datetime(2026, 3, 10, 22, 57, 17)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 20, 'timestamp': datetime.datetime(2026, 3, 10, 22, 58, 37)}
Device: light, Data: {'device_id': 303, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 26, 'timestamp': datetime.datetime(2026, 3, 10, 23, 0, 7)}
Device: light, Data: {'device_id': 402, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 57, 'timestamp': datetime.datetime(2026, 3, 10, 23, 1, 27)}
Device: light, Data: {'device_id': 501, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 10, 'timestamp': datetime.datetime(2026, 3, 10, 23, 2, 7)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 18, 'timestamp': datetime.datetime(2026, 3, 10, 23, 5, 7)}
Device: light, Data: {'device_id': 501, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 18, 'timestamp': datetime.datetime(2026, 3, 10, 23, 6, 48)}
Device: light, Data: {'device_id': 203, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 14, 'timestamp': datetime.datetime(2026, 3, 10, 23, 7, 28)}
Device: light, Data: {'device_id': 501, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 52, 'timestamp': datetime.datetime(2026, 3, 10, 23, 7, 58)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 36, 'timestamp': datetime.datetime(2026, 3, 10, 23, 9, 8)}
Device: light, Data: {'device_id': 203, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 53, 'timestamp': datetime.datetime(2026, 3, 10, 23, 9, 48)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 23, 'timestamp': datetime.datetime(2026, 3, 10, 23, 10, 59)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 58, 'timestamp': datetime.datetime(2026, 3, 10, 23, 13, 39)}
Device: light, Data: {'device_id': 303, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 43, 'timestamp': datetime.datetime(2026, 3, 10, 23, 14, 19)}
Device: light, Data: {'device_id': 502, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 45, 'timestamp': datetime.datetime(2026, 3, 10, 23, 17, 29)}
Device: light, Data: {'device_id': 303, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 42, 'timestamp': datetime.datetime(2026, 3, 10, 23, 18, 19)}
Device: light, Data: {'device_id': 203, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 58, 'timestamp': datetime.datetime(2026, 3, 10, 23, 19, 29)}
Device: light, Data: {'device_id': 303, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 53, 'timestamp': datetime.datetime(2026, 3, 10, 23, 20, 29)}
Device: light, Data: {'device_id': 303, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 28, 'timestamp': datetime.datetime(2026, 3, 10, 23, 22, 50)}
Device: light, Data: {'device_id': 402, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 22, 'timestamp': datetime.datetime(2026, 3, 10, 23, 23, 10)}
Device: light, Data: {'device_id': 501, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 56, 'timestamp': datetime.datetime(2026, 3, 10, 23, 23, 50)}
Device: light, Data: {'device_id': 501, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 42, 'timestamp': datetime.datetime(2026, 3, 10, 23, 24, 10)}
Device: light, Data: {'device_id': 501, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 25, 'timestamp': datetime.datetime(2026, 3, 10, 23, 28, 10)}
Device: light, Data: {'device_id': 203, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 57, 'timestamp': datetime.datetime(2026, 3, 10, 23, 30)}
Device: light, Data: {'device_id': 501, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 51, 'timestamp': datetime.datetime(2026, 3, 10, 23, 30, 10)}
Device: light, Data: {'device_id': 303, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 16, 'timestamp': datetime.datetime(2026, 3, 10, 23, 31, 10)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 21, 'timestamp': datetime.datetime(2026, 3, 10, 23, 31, 20)}
Device: light, Data: {'device_id': 501, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 45, 'timestamp': datetime.datetime(2026, 3, 10, 23, 31, 50)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 41, 'timestamp': datetime.datetime(2026, 3, 10, 23, 32, 10)}
Device: light, Data: {'device_id': 303, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 22, 'timestamp': datetime.datetime(2026, 3, 10, 23, 34, 40)}
Device: light, Data: {'device_id': 303, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 46, 'timestamp': datetime.datetime(2026, 3, 10, 23, 35, 40)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 45, 'timestamp': datetime.datetime(2026, 3, 10, 23, 36, 11)}
Device: light, Data: {'device_id': 303, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 18, 'timestamp': datetime.datetime(2026, 3, 10, 23, 37, 21)}
Device: light, Data: {'device_id': 303, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 54, 'timestamp': datetime.datetime(2026, 3, 10, 23, 38, 1)}
Device: light, Data: {'device_id': 502, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 25, 'timestamp': datetime.datetime(2026, 3, 10, 23, 39, 41)}
Device: light, Data: {'device_id': 402, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 38, 'timestamp': datetime.datetime(2026, 3, 10, 23, 41, 11)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 12, 'timestamp': datetime.datetime(2026, 3, 10, 23, 42, 21)}
Device: light, Data: {'device_id': 203, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 37, 'timestamp': datetime.datetime(2026, 3, 10, 23, 47, 6)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 60, 'timestamp': datetime.datetime(2026, 3, 10, 23, 47, 16)}
Device: light, Data: {'device_id': 501, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 56, 'timestamp': datetime.datetime(2026, 3, 10, 23, 47, 46)}
Device: light, Data: {'device_id': 303, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 59, 'timestamp': datetime.datetime(2026, 3, 10, 23, 49, 7)}
Device: light, Data: {'device_id': 203, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 20, 'timestamp': datetime.datetime(2026, 3, 10, 23, 49, 47)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 20, 'timestamp': datetime.datetime(2026, 3, 10, 23, 51, 48)}
Device: light, Data: {'device_id': 203, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 41, 'timestamp': datetime.datetime(2026, 3, 10, 23, 51, 58)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 31, 'timestamp': datetime.datetime(2026, 3, 10, 23, 52, 28)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 54, 'timestamp': datetime.datetime(2026, 3, 10, 23, 54, 49)}
Device: light, Data: {'device_id': 402, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 60, 'timestamp': datetime.datetime(2026, 3, 10, 23, 55)}
Device: light, Data: {'device_id': 501, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 26, 'timestamp': datetime.datetime(2026, 3, 10, 23, 55, 40)}
Device: light, Data: {'device_id': 502, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 46, 'timestamp': datetime.datetime(2026, 3, 10, 23, 56, 10)}
Device: light, Data: {'device_id': 203, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 56, 'timestamp': datetime.datetime(2026, 3, 10, 23, 56, 20)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.0, 'minutes_used': 0, 'timestamp': datetime.datetime(2017, 3, 3, 0, 0)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 300, 'timestamp': datetime.datetime(2026, 3, 11, 11, 29, 33)}
Device: light, Data: {'device_id': 402, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 120, 'timestamp': datetime.datetime(2026, 3, 11, 11, 29, 33)}
Device: light, Data: {'device_id': 501, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 11, 11, 29, 33)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.07, 'minutes_used': 256, 'timestamp': datetime.datetime(2024, 3, 1, 8, 16, 31)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.13, 'minutes_used': 139, 'timestamp': datetime.datetime(2024, 3, 2, 12, 50, 47)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.11, 'minutes_used': 93, 'timestamp': datetime.datetime(2024, 3, 3, 5, 24, 51)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.08, 'minutes_used': 138, 'timestamp': datetime.datetime(2024, 3, 4, 2, 15, 14)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.18, 'minutes_used': 282, 'timestamp': datetime.datetime(2024, 3, 5, 23, 54, 11)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.07, 'minutes_used': 242, 'timestamp': datetime.datetime(2024, 3, 6, 1, 6, 58)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.28, 'minutes_used': 84, 'timestamp': datetime.datetime(2024, 3, 7, 12, 44, 32)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.21, 'minutes_used': 172, 'timestamp': datetime.datetime(2024, 3, 8, 6, 33, 33)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.11, 'minutes_used': 148, 'timestamp': datetime.datetime(2024, 3, 9, 5, 17, 47)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.24, 'minutes_used': 183, 'timestamp': datetime.datetime(2024, 3, 10, 20, 50, 58)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.24, 'minutes_used': 200, 'timestamp': datetime.datetime(2024, 3, 11, 7, 51, 6)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.14, 'minutes_used': 82, 'timestamp': datetime.datetime(2024, 3, 12, 11, 36, 9)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.11, 'minutes_used': 132, 'timestamp': datetime.datetime(2024, 3, 13, 15, 47, 59)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.16, 'minutes_used': 257, 'timestamp': datetime.datetime(2024, 3, 14, 6, 16, 13)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.14, 'minutes_used': 277, 'timestamp': datetime.datetime(2024, 3, 15, 23, 2, 36)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.23, 'minutes_used': 122, 'timestamp': datetime.datetime(2024, 3, 16, 0, 28, 25)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.25, 'minutes_used': 277, 'timestamp': datetime.datetime(2024, 3, 17, 13, 23, 16)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.2, 'minutes_used': 185, 'timestamp': datetime.datetime(2024, 3, 18, 4, 36, 6)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.08, 'minutes_used': 168, 'timestamp': datetime.datetime(2024, 3, 19, 5, 35, 33)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.25, 'minutes_used': 253, 'timestamp': datetime.datetime(2024, 3, 20, 19, 5, 59)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.13, 'minutes_used': 207, 'timestamp': datetime.datetime(2024, 3, 21, 8, 30, 7)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.19, 'minutes_used': 212, 'timestamp': datetime.datetime(2024, 3, 22, 14, 39, 46)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.15, 'minutes_used': 233, 'timestamp': datetime.datetime(2024, 3, 23, 22, 52, 23)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.15, 'minutes_used': 256, 'timestamp': datetime.datetime(2024, 3, 24, 1, 40, 14)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.18, 'minutes_used': 240, 'timestamp': datetime.datetime(2024, 3, 25, 20, 58, 48)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.11, 'minutes_used': 287, 'timestamp': datetime.datetime(2024, 3, 26, 11, 11, 23)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.29, 'minutes_used': 142, 'timestamp': datetime.datetime(2024, 3, 27, 17, 47, 24)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.23, 'minutes_used': 226, 'timestamp': datetime.datetime(2024, 3, 28, 22, 50, 59)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.09, 'minutes_used': 192, 'timestamp': datetime.datetime(2024, 3, 29, 9, 23, 4)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.29, 'minutes_used': 109, 'timestamp': datetime.datetime(2024, 3, 30, 12, 54, 5)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.06, 'minutes_used': 122, 'timestamp': datetime.datetime(2024, 3, 31, 3, 24, 23)}
Device: light, Data: {'device_id': 303, 'status': 'on', 'energy_consumption': 0.1, 'minutes_used': 58, 'timestamp': datetime.datetime(2026, 3, 11, 11, 53, 15)}
Device: light, Data: {'device_id': 203, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 56, 'timestamp': datetime.datetime(2026, 3, 11, 11, 53, 55)}
Device: light, Data: {'device_id': 501, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 50, 'timestamp': datetime.datetime(2026, 3, 11, 11, 54, 45)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 48, 'timestamp': datetime.datetime(2026, 3, 11, 11, 56, 25)}
Device: light, Data: {'device_id': 303, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 28, 'timestamp': datetime.datetime(2026, 3, 11, 11, 57, 45)}
Device: light, Data: {'device_id': 501, 'status': 'off', 'energy_consumption': 0.0, 'minutes_used': 39, 'timestamp': datetime.datetime(2026, 3, 11, 11, 58, 45)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 2166.25, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 1794.87, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 400.41, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 58.43, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 21.98, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 11.83, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 7.08, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.42, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.43, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.29, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.72, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.66, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.12, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.13, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.68, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.44, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.89, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.6, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.41, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.83, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.31, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.16, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.03, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.43, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.66, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.54, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.98, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.75, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.62, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.67, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.84, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.33, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.47, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.95, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.86, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.53, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.02, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.16, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.65, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.4, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.85, 'minutes_used': None, 'timestamp': None}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 1393.94, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 7, 5)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 265.83, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 7, 17)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 27.36, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 7, 30)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.48, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 7, 42)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.03, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 7, 54)}
